campaign_id,platform,campaign_objective,ad_placement,device_type,creative_format,retargeting_flag,quarter,impressions,clicks,conversions,ad_spend,revenue,profit,CTR,CPC,conversion_rate,CPA,ROAS,budget_action
CAMP_07950,Google Ads,Lead Generation,Feed,Mobile,Image,False,3,20936,197,8,577.21,1591.97,1014.76,0.941,2.93,4.061,72.15,2.76,Hold
CAMP_07084,Twitter,Lead Generation,Stories,Mobile,Video,True,3,69727,672,8,443.52,1451.52,1008.0,0.964,0.66,1.19,55.44,3.27,Hold
CAMP_06231,Google Ads,Conversions,Display Network,Tablet,Image,False,1,7100,66,7,316.14,1322.97,1006.83,0.93,4.79,10.606,45.16,4.18,Hold
CAMP_01849,Facebook,App Installs,Feed,Desktop,Image,False,4,12168,468,8,388.44,1393.84,1005.4,3.846,0.83,1.709,48.56,3.59,Hold
CAMP_01634,Twitter,Conversions,Feed,Tablet,Video,True,2,7072,261,11,164.43,1169.27,1004.84,3.691,0.63,4.215,14.95,7.11,Hold
CAMP_03856,Twitter,Brand Awareness,In-Stream Video,Desktop,Text,False,2,24513,215,3,232.2,1232.23,1000.03,0.877,1.08,1.395,77.4,5.31,Hold
CAMP_07626,Facebook,Conversions,Feed,Tablet,Text,False,2,48461,392,12,454.72,1447.49,992.77,0.809,1.16,3.061,37.89,3.18,Hold
CAMP_08635,Google Ads,Lead Generation,Feed,Mobile,Video,True,1,8129,101,5,417.13,1408.72,991.59,1.242,4.13,4.95,83.43,3.38,Hold
CAMP_03848,Facebook,Conversions,Display Network,Desktop,Video,False,1,9473,368,13,828.0,1819.01,991.01,3.885,2.25,3.533,63.69,2.2,Hold
CAMP_04102,TikTok,Lead Generation,Search,Mobile,Interactive,True,2,50226,995,8,666.65,1648.12,981.47,1.981,0.67,0.804,83.33,2.47,Hold
CAMP_01097,TikTok,Lead Generation,Display Network,Tablet,Carousel,True,2,11694,234,6,493.74,1468.29,974.55,2.001,2.11,2.564,82.29,2.97,Hold
CAMP_03952,TikTok,Conversions,Display Network,Mobile,Carousel,False,3,40109,547,5,382.9,1352.21,969.31,1.364,0.7,0.914,76.58,3.53,Hold
CAMP_09053,Instagram,Brand Awareness,Search,Mobile,Carousel,True,3,10689,233,4,198.05,1163.06,965.01,2.18,0.85,1.717,49.51,5.87,Hold
CAMP_03642,Facebook,App Installs,Stories,Mobile,Video,True,1,8589,185,5,168.35,1132.97,964.62,2.154,0.91,2.703,33.67,6.73,Hold
CAMP_06923,TikTok,Lead Generation,Feed,Desktop,Video,True,2,10167,75,2,166.5,1121.94,955.44,0.738,2.22,2.667,83.25,6.74,Hold
CAMP_00963,Facebook,Lead Generation,In-Stream Video,Mobile,Carousel,False,4,15908,383,6,582.16,1535.53,953.37,2.408,1.52,1.567,97.03,2.64,Hold
CAMP_08923,LinkedIn,Conversions,Stories,Mobile,Carousel,True,2,11955,225,8,632.25,1585.53,953.28,1.882,2.81,3.556,79.03,2.51,Hold
CAMP_07238,Facebook,App Installs,Stories,Mobile,Video,True,2,26318,363,14,769.56,1715.87,946.31,1.379,2.12,3.857,54.97,2.23,Hold
CAMP_00731,Facebook,Brand Awareness,Sidebar,Desktop,Video,False,2,5000,158,5,278.08,1222.06,943.98,3.16,1.76,3.165,55.62,4.39,Hold
CAMP_08858,Instagram,Brand Awareness,Stories,Desktop,Image,False,3,21966,138,2,193.2,1135.99,942.79,0.628,1.4,1.449,96.6,5.88,Hold
CAMP_07416,Twitter,Lead Generation,Feed,Desktop,Image,False,2,12337,242,8,227.48,1165.11,937.63,1.962,0.94,3.306,28.44,5.12,Hold
CAMP_09116,Facebook,Lead Generation,Feed,Mobile,Carousel,False,3,42993,492,9,393.6,1330.99,937.39,1.144,0.8,1.829,43.73,3.38,Hold
CAMP_08304,Twitter,Lead Generation,Feed,Mobile,Story,False,3,25276,487,5,477.26,1414.15,936.89,1.927,0.98,1.027,95.45,2.96,Hold
CAMP_00972,Instagram,Engagement,Search,Desktop,Carousel,False,2,8530,462,10,771.54,1701.26,929.72,5.416,1.67,2.165,77.15,2.21,Hold
CAMP_01743,Facebook,Conversions,Stories,Mobile,Carousel,False,3,10505,100,4,152.0,1080.67,928.67,0.952,1.52,4.0,38.0,7.11,Hold
CAMP_06327,Google Ads,Engagement,Feed,Desktop,Text,False,4,5000,116,7,270.28,1198.03,927.75,2.32,2.33,6.034,38.61,4.43,Hold
CAMP_06825,Facebook,Lead Generation,Display Network,Desktop,Text,False,1,11213,48,2,106.08,1026.16,920.08,0.428,2.21,4.167,53.04,9.67,Hold
CAMP_02879,Facebook,Conversions,Search,Desktop,Video,True,1,14221,175,4,161.0,1077.7,916.7,1.231,0.92,2.286,40.25,6.69,Hold
CAMP_00375,Instagram,Brand Awareness,Stories,Mobile,Carousel,True,3,54363,770,8,770.0,1684.88,914.88,1.416,1.0,1.039,96.25,2.19,Hold
CAMP_06916,Facebook,Brand Awareness,Display Network,Desktop,Video,False,3,6426,113,5,474.6,1388.86,914.26,1.758,4.2,4.425,94.92,2.93,Hold
CAMP_01437,Facebook,Lead Generation,Stories,Desktop,Story,False,1,5000,135,8,287.55,1200.58,913.03,2.7,2.13,5.926,35.94,4.18,Hold
CAMP_04464,Google Ads,Brand Awareness,Stories,Desktop,Video,False,1,5358,263,20,996.77,1907.82,911.05,4.909,3.79,7.605,49.84,1.91,Hold
CAMP_02624,Google Ads,App Installs,Feed,Tablet,Image,False,2,13861,93,7,363.63,1274.61,910.98,0.671,3.91,7.527,51.95,3.51,Hold
CAMP_07503,Instagram,Brand Awareness,In-Stream Video,Desktop,Image,True,4,10140,262,5,191.26,1100.73,909.47,2.584,0.73,1.908,38.25,5.76,Hold
CAMP_07271,Facebook,Lead Generation,Feed,Desktop,Interactive,False,4,7324,369,19,546.12,1453.3,907.18,5.038,1.48,5.149,28.74,2.66,Hold
CAMP_05416,TikTok,Lead Generation,Feed,Mobile,Video,False,3,18550,607,6,461.32,1367.78,906.46,3.272,0.76,0.988,76.89,2.96,Hold
CAMP_00400,Facebook,Conversions,Search,Tablet,Video,False,1,11077,201,6,408.03,1314.13,906.1,1.815,2.03,2.985,68.0,3.22,Hold
CAMP_02578,Facebook,Conversions,Search,Mobile,Story,False,1,23931,305,3,195.2,1098.69,903.49,1.274,0.64,0.984,65.07,5.63,Hold
CAMP_08143,TikTok,Conversions,Stories,Mobile,Image,False,2,37647,495,6,415.8,1317.52,901.72,1.315,0.84,1.212,69.3,3.17,Hold
CAMP_02757,Facebook,Lead Generation,Display Network,Tablet,Image,False,3,41601,131,4,335.36,1236.45,901.09,0.315,2.56,3.053,83.84,3.69,Hold
CAMP_08016,Twitter,Conversions,Feed,Mobile,Image,True,3,9142,91,3,146.51,1039.92,893.41,0.995,1.61,3.297,48.84,7.1,Hold
CAMP_05227,Google Ads,Conversions,Stories,Tablet,Carousel,True,2,90945,1042,30,2000.64,2890.05,889.41,1.146,1.92,2.879,66.69,1.44,Hold
CAMP_02455,Facebook,Conversions,Display Network,Desktop,Video,True,2,5000,173,8,410.01,1298.54,888.53,3.46,2.37,4.624,51.25,3.17,Hold
CAMP_04441,Facebook,App Installs,Feed,Desktop,Video,False,1,26674,607,18,1754.23,2639.03,884.8,2.276,2.89,2.965,97.46,1.5,Hold
CAMP_06448,Twitter,Lead Generation,Feed,Mobile,Image,False,4,8786,216,3,192.24,1075.79,883.55,2.458,0.89,1.389,64.08,5.6,Hold
CAMP_03549,Twitter,Lead Generation,Sidebar,Desktop,Video,False,3,69564,1677,61,4729.14,5608.33,879.19,2.411,2.82,3.637,77.53,1.19,Hold
CAMP_07050,Google Ads,Lead Generation,In-Stream Video,Desktop,Carousel,False,2,21319,140,6,421.4,1292.87,871.47,0.657,3.01,4.286,70.23,3.07,Hold
CAMP_00546,Facebook,Lead Generation,Display Network,Mobile,Story,False,2,10943,268,4,259.96,1129.8,869.84,2.449,0.97,1.493,64.99,4.35,Hold
CAMP_09712,Google Ads,App Installs,Feed,Desktop,Interactive,False,4,5000,57,4,397.86,1265.61,867.75,1.14,6.98,7.018,99.46,3.18,Hold
CAMP_02847,Instagram,Conversions,Display Network,Mobile,Video,False,3,5797,210,3,256.2,1122.14,865.94,3.623,1.22,1.429,85.4,4.38,Hold
CAMP_06293,TikTok,Engagement,Search,Desktop,Carousel,False,1,21534,219,6,523.41,1388.03,864.62,1.017,2.39,2.74,87.24,2.65,Hold
CAMP_04358,Facebook,Conversions,Feed,Mobile,Text,True,3,18641,288,4,204.48,1067.5,863.02,1.545,0.71,1.389,51.12,5.22,Hold
CAMP_07060,Google Ads,App Installs,Stories,Desktop,Interactive,True,1,5000,102,7,264.18,1125.67,861.49,2.04,2.59,6.863,37.74,4.26,Hold
CAMP_01083,Facebook,Lead Generation,Feed,Desktop,Image,False,4,5000,54,2,99.9,954.38,854.48,1.08,1.85,3.704,49.95,9.55,Hold
CAMP_01556,LinkedIn,Lead Generation,Feed,Mobile,Text,True,2,9331,156,17,1071.72,1925.64,853.92,1.672,6.87,10.897,63.04,1.8,Hold
CAMP_06706,Google Ads,Conversions,Stories,Desktop,Image,False,1,9759,195,10,536.25,1386.49,850.24,1.998,2.75,5.128,53.62,2.59,Hold
CAMP_08285,Twitter,Conversions,Feed,Mobile,Carousel,True,1,5000,174,4,328.86,1177.64,848.78,3.48,1.89,2.299,82.22,3.58,Hold
CAMP_08094,Facebook,Engagement,Feed,Mobile,Image,False,3,29716,231,3,200.97,1046.6,845.63,0.777,0.87,1.299,66.99,5.21,Hold
CAMP_08538,Twitter,App Installs,Search,Mobile,Video,True,1,7890,371,6,582.47,1422.83,840.36,4.702,1.57,1.617,97.08,2.44,Hold
CAMP_08015,Google Ads,Conversions,In-Stream Video,Mobile,Image,False,3,16903,220,11,976.8,1810.96,834.16,1.302,4.44,5.0,88.8,1.85,Hold
CAMP_03154,Facebook,Lead Generation,Stories,Mobile,Image,False,3,8913,198,7,108.9,933.85,824.95,2.221,0.55,3.535,15.56,8.58,Hold
CAMP_06696,LinkedIn,Conversions,Feed,Desktop,Video,False,2,9852,111,12,808.08,1629.97,821.89,1.127,7.28,10.811,67.34,2.02,Hold
CAMP_07524,Twitter,Conversions,Search,Mobile,Image,True,1,7998,98,3,233.24,1052.88,819.64,1.225,2.38,3.061,77.75,4.51,Hold
CAMP_04212,Instagram,Conversions,In-Stream Video,Desktop,Carousel,False,1,7934,340,8,333.2,1150.88,817.68,4.285,0.98,2.353,41.65,3.45,Hold
CAMP_04204,TikTok,Engagement,Search,Mobile,Image,False,4,17746,332,3,285.52,1102.12,816.6,1.871,0.86,0.904,95.17,3.86,Hold
CAMP_04402,Facebook,Lead Generation,Feed,Desktop,Story,False,4,5000,74,2,148.0,962.73,814.73,1.48,2.0,2.703,74.0,6.5,Hold
CAMP_04288,Twitter,Conversions,Search,Desktop,Image,True,3,14411,102,3,201.96,1011.66,809.7,0.708,1.98,2.941,67.32,5.01,Hold
CAMP_07550,Facebook,Conversions,Search,Mobile,Image,False,2,16367,334,6,287.24,1094.17,806.93,2.041,0.86,1.796,47.87,3.81,Hold
CAMP_08358,Facebook,Lead Generation,Feed,Desktop,Image,False,3,17090,292,2,189.8,996.45,806.65,1.709,0.65,0.685,94.9,5.25,Hold
CAMP_04855,Facebook,Conversions,Feed,Desktop,Carousel,False,2,40324,710,17,1050.8,1857.0,806.2,1.761,1.48,2.394,61.81,1.77,Hold
CAMP_06885,Facebook,Engagement,Search,Tablet,Text,False,4,15616,100,3,83.0,887.42,804.42,0.64,0.83,3.0,27.67,10.69,Hold
CAMP_04206,LinkedIn,Lead Generation,Search,Desktop,Image,False,4,17244,262,14,985.12,1788.73,803.61,1.519,3.76,5.344,70.37,1.82,Hold
CAMP_07987,Facebook,Conversions,Search,Desktop,Interactive,False,2,6056,105,6,232.05,1035.38,803.33,1.734,2.21,5.714,38.68,4.46,Hold
CAMP_01436,Facebook,Brand Awareness,Feed,Desktop,Video,False,2,11085,142,4,100.82,892.65,791.83,1.281,0.71,2.817,25.2,8.85,Hold
CAMP_06535,Facebook,Brand Awareness,Stories,Mobile,Image,True,1,17446,144,2,125.28,916.5,791.22,0.825,0.87,1.389,62.64,7.32,Hold
CAMP_06106,Facebook,Brand Awareness,Feed,Mobile,Video,True,3,5000,287,6,384.58,1173.68,789.1,5.74,1.34,2.091,64.1,3.05,Hold
CAMP_09964,Twitter,Lead Generation,Search,Mobile,Image,False,4,9279,232,4,255.2,1041.8,786.6,2.5,1.1,1.724,63.8,4.08,Hold
CAMP_06160,Google Ads,Conversions,Stories,Desktop,Carousel,True,1,5000,78,2,126.36,912.06,785.7,1.56,1.62,2.564,63.18,7.22,Hold
CAMP_08807,Instagram,Lead Generation,Search,Mobile,Image,False,4,5698,177,4,330.99,1116.22,785.23,3.106,1.87,2.26,82.75,3.37,Hold
CAMP_04887,Facebook,Lead Generation,Feed,Tablet,Image,True,1,5585,85,3,197.2,979.6,782.4,1.522,2.32,3.529,65.73,4.97,Hold
CAMP_08120,TikTok,Lead Generation,Search,Mobile,Video,False,3,14893,314,5,229.22,1010.56,781.34,2.108,0.73,1.592,45.84,4.41,Hold
CAMP_00099,Google Ads,Brand Awareness,In-Stream Video,Mobile,Video,True,3,40487,881,53,5065.75,5845.32,779.57,2.176,5.75,6.016,95.58,1.15,Hold
CAMP_09037,TikTok,Brand Awareness,Stories,Mobile,Image,True,3,11114,103,2,143.17,918.1,774.93,0.927,1.39,1.942,71.58,6.41,Hold
CAMP_09726,TikTok,Engagement,Display Network,Tablet,Video,False,1,27850,659,5,303.14,1073.62,770.48,2.366,0.46,0.759,60.63,3.54,Hold
CAMP_01881,Facebook,Conversions,Stories,Desktop,Text,False,3,34692,372,12,580.32,1345.72,765.4,1.072,1.56,3.226,48.36,2.32,Hold
CAMP_01955,Twitter,Engagement,Search,Desktop,Video,True,1,5000,140,4,165.2,924.78,759.58,2.8,1.18,2.857,41.3,5.6,Hold
CAMP_01008,Twitter,Conversions,Feed,Desktop,Image,False,1,8732,69,2,171.81,931.08,759.27,0.79,2.49,2.899,85.9,5.42,Hold
CAMP_07903,Twitter,Lead Generation,Feed,Mobile,Carousel,True,2,7109,52,1,72.28,827.47,755.19,0.731,1.39,1.923,72.28,11.45,Hold
CAMP_00868,TikTok,Brand Awareness,In-Stream Video,Desktop,Video,False,2,20977,1262,14,1249.38,1994.34,744.96,6.016,0.99,1.109,89.24,1.6,Hold
CAMP_04562,Google Ads,Lead Generation,In-Stream Video,Mobile,Video,False,3,59010,574,15,1440.74,2185.35,744.61,0.973,2.51,2.613,96.05,1.52,Hold
CAMP_07606,Facebook,Conversions,Feed,Mobile,Carousel,False,1,8402,226,3,178.54,918.85,740.31,2.69,0.79,1.327,59.51,5.15,Hold
CAMP_08123,TikTok,Brand Awareness,Search,Desktop,Image,True,2,36203,419,3,226.26,964.33,738.07,1.157,0.54,0.716,75.42,4.26,Hold
CAMP_06440,Facebook,Lead Generation,Search,Desktop,Image,True,4,12326,244,6,429.44,1159.88,730.44,1.98,1.76,2.459,71.57,2.7,Hold
CAMP_06270,Facebook,Conversions,Display Network,Mobile,Image,True,4,10023,146,6,110.96,836.94,725.98,1.457,0.76,4.11,18.49,7.54,Hold
CAMP_01631,Instagram,Conversions,Display Network,Desktop,Image,True,1,5000,78,1,78.78,803.55,724.77,1.56,1.01,1.282,78.78,10.2,Hold
CAMP_01236,Facebook,Lead Generation,Feed,Desktop,Carousel,False,1,20680,187,5,258.06,982.42,724.36,0.904,1.38,2.674,51.61,3.81,Hold
CAMP_01756,Facebook,Conversions,Feed,Desktop,Image,False,1,9228,158,9,395.0,1114.23,719.23,1.712,2.5,5.696,43.89,2.82,Hold
CAMP_02888,Facebook,Lead Generation,Feed,Desktop,Image,False,1,7755,99,7,115.83,834.85,719.02,1.277,1.17,7.071,16.55,7.21,Hold
CAMP_00693,Instagram,Lead Generation,Display Network,Desktop,Image,False,3,45325,1395,25,2273.85,2991.71,717.86,3.078,1.63,1.792,90.95,1.32,Hold
CAMP_01326,Facebook,Lead Generation,Stories,Mobile,Video,False,1,6429,41,2,107.01,822.54,715.53,0.638,2.61,4.878,53.5,7.69,Hold
CAMP_02259,Facebook,Lead Generation,Feed,Desktop,Image,False,4,10203,219,10,713.94,1429.3,715.36,2.146,3.26,4.566,71.39,2.0,Hold
CAMP_07176,TikTok,Lead Generation,Search,Desktop,Video,False,1,60815,3420,72,5403.6,6115.01,711.41,5.624,1.58,2.105,75.05,1.13,Hold
CAMP_00215,Twitter,Conversions,Display Network,Mobile,Text,False,2,37461,130,3,161.2,871.5,710.3,0.347,1.24,2.308,53.73,5.41,Hold
CAMP_03236,Instagram,Lead Generation,Feed,Desktop,Image,True,2,5000,154,6,203.28,912.19,708.91,3.08,1.32,3.896,33.88,4.49,Hold
CAMP_00930,Twitter,Lead Generation,Feed,Mobile,Image,True,2,34799,924,10,535.92,1240.46,704.54,2.655,0.58,1.082,53.59,2.31,Hold
CAMP_06098,Facebook,App Installs,In-Stream Video,Mobile,Video,False,4,6217,225,4,357.75,1061.83,704.08,3.619,1.59,1.778,89.44,2.97,Hold
CAMP_04193,Facebook,Lead Generation,Stories,Desktop,Text,False,4,18248,452,10,863.32,1567.14,703.82,2.477,1.91,2.212,86.33,1.82,Hold
CAMP_09256,Facebook,Lead Generation,Sidebar,Desktop,Image,False,4,7955,146,5,464.28,1166.44,702.16,1.835,3.18,3.425,92.86,2.51,Hold
CAMP_06018,TikTok,Lead Generation,In-Stream Video,Mobile,Image,True,1,7738,279,3,153.45,854.31,700.86,3.606,0.55,1.075,51.15,5.57,Hold
CAMP_02235,Facebook,Conversions,Feed,Desktop,Image,False,3,6120,69,4,55.2,755.43,700.23,1.127,0.8,5.797,13.8,13.69,Hold
CAMP_09976,Twitter,Brand Awareness,Stories,Desktop,Image,False,3,5000,221,4,313.82,1008.39,694.57,4.42,1.42,1.81,78.46,3.21,Hold
CAMP_07873,Instagram,Engagement,Stories,Mobile,Image,True,1,32550,131,4,178.16,869.82,691.66,0.402,1.36,3.053,44.54,4.88,Hold
CAMP_01283,Instagram,Conversions,Search,Desktop,Image,False,3,11596,264,5,438.24,1128.92,690.68,2.277,1.66,1.894,87.65,2.58,Hold
CAMP_06935,Google Ads,Engagement,Feed,Tablet,Carousel,False,2,15794,119,5,442.68,1130.22,687.54,0.753,3.72,4.202,88.54,2.55,Hold
CAMP_05528,TikTok,Brand Awareness,In-Stream Video,Mobile,Image,True,4,11564,378,3,170.1,856.82,686.72,3.269,0.45,0.794,56.7,5.04,Hold
CAMP_04374,Facebook,Lead Generation,Search,Desktop,Image,True,2,21837,354,6,400.02,1083.1,683.08,1.621,1.13,1.695,66.67,2.71,Hold
CAMP_02654,Facebook,Brand Awareness,Display Network,Mobile,Image,False,2,32851,387,5,212.85,890.28,677.43,1.178,0.55,1.292,42.57,4.18,Hold
CAMP_04371,Twitter,Lead Generation,Display Network,Desktop,Video,True,3,11080,86,4,211.56,879.3,667.74,0.776,2.46,4.651,52.89,4.16,Hold
CAMP_00979,Facebook,Lead Generation,Feed,Desktop,Image,False,3,24069,447,11,666.03,1333.18,667.15,1.857,1.49,2.461,60.55,2.0,Hold
CAMP_04023,Facebook,Conversions,In-Stream Video,Desktop,Image,False,3,13939,195,3,245.7,906.97,661.27,1.399,1.26,1.538,81.9,3.69,Hold
CAMP_08162,TikTok,Brand Awareness,Display Network,Desktop,Carousel,False,1,17261,109,1,57.77,715.7,657.93,0.631,0.53,0.917,57.77,12.39,Hold
CAMP_04870,Facebook,Conversions,Sidebar,Mobile,Carousel,True,3,14337,239,5,305.92,961.73,655.81,1.667,1.28,2.092,61.18,3.14,Hold
CAMP_07686,Instagram,Conversions,Feed,Desktop,Text,False,3,57907,523,12,491.62,1135.39,643.77,0.903,0.94,2.294,40.97,2.31,Hold
CAMP_03095,Twitter,Brand Awareness,Feed,Desktop,Image,False,1,27260,118,3,194.7,837.88,643.18,0.433,1.65,2.542,64.9,4.3,Hold
CAMP_02117,Facebook,Lead Generation,In-Stream Video,Desktop,Image,False,2,24173,182,2,189.28,827.0,637.72,0.753,1.04,1.099,94.64,4.37,Hold
CAMP_03960,Facebook,Brand Awareness,Stories,Desktop,Image,True,2,18747,252,5,448.56,1084.0,635.44,1.344,1.78,1.984,89.71,2.42,Hold
CAMP_02960,Instagram,Conversions,Feed,Mobile,Image,False,2,35802,352,4,355.52,986.82,631.3,0.983,1.01,1.136,88.88,2.78,Hold
CAMP_05573,Twitter,Conversions,Feed,Desktop,Image,False,3,13990,126,3,258.3,886.93,628.63,0.901,2.05,2.381,86.1,3.43,Hold
CAMP_02542,Facebook,Conversions,Feed,Desktop,Image,True,3,8281,210,6,556.5,1180.58,624.08,2.536,2.65,2.857,92.75,2.12,Hold
CAMP_01768,Google Ads,Lead Generation,Display Network,Desktop,Image,False,2,12006,120,11,968.4,1592.3,623.9,1.0,8.07,9.167,88.04,1.64,Hold
CAMP_07908,Facebook,Conversions,Feed,Desktop,Image,False,1,19826,318,7,639.18,1262.81,623.63,1.604,2.01,2.201,91.31,1.98,Hold
CAMP_05631,Facebook,Conversions,Feed,Mobile,Image,False,3,5000,91,5,273.91,891.28,617.37,1.82,3.01,5.495,54.78,3.25,Hold
CAMP_02362,Facebook,Lead Generation,Display Network,Mobile,Image,False,1,5000,83,2,93.79,710.12,616.33,1.66,1.13,2.41,46.9,7.57,Hold
CAMP_01500,Instagram,App Installs,In-Stream Video,Desktop,Video,True,1,48153,506,22,1168.86,1783.93,615.07,1.051,2.31,4.348,53.13,1.53,Hold
CAMP_06433,TikTok,App Installs,Feed,Mobile,Video,False,3,58715,604,5,386.56,999.83,613.27,1.029,0.64,0.828,77.31,2.59,Hold
CAMP_07717,Facebook,Lead Generation,Display Network,Mobile,Carousel,True,3,29063,643,6,411.52,1023.41,611.89,2.212,0.64,0.933,68.59,2.49,Hold
CAMP_07540,Facebook,Lead Generation,Stories,Mobile,Video,False,3,10212,155,2,150.35,760.52,610.17,1.518,0.97,1.29,75.18,5.06,Hold
CAMP_02897,Facebook,Lead Generation,Search,Desktop,Interactive,False,1,19127,180,3,142.2,750.56,608.36,0.941,0.79,1.667,47.4,5.28,Hold
CAMP_07417,Facebook,Lead Generation,Display Network,Tablet,Carousel,False,2,10597,102,2,163.2,768.11,604.91,0.963,1.6,1.961,81.6,4.71,Hold
CAMP_06467,Facebook,Lead Generation,Feed,Desktop,Video,False,2,7366,213,6,387.66,991.57,603.91,2.892,1.82,2.817,64.61,2.56,Hold
CAMP_02724,Twitter,Lead Generation,Feed,Mobile,Carousel,True,2,5000,92,3,267.72,869.11,601.39,1.84,2.91,3.261,89.24,3.25,Hold
CAMP_02173,Google Ads,Brand Awareness,Feed,Desktop,Text,False,1,11829,232,7,605.52,1201.63,596.11,1.961,2.61,3.017,86.5,1.98,Hold
CAMP_00339,Facebook,Lead Generation,Search,Mobile,Image,False,1,13573,264,3,240.24,835.05,594.81,1.945,0.91,1.136,80.08,3.48,Hold
CAMP_01199,Facebook,Conversions,Search,Desktop,Video,False,1,6547,152,3,185.44,776.95,591.51,2.322,1.22,1.974,61.81,4.19,Hold
CAMP_04900,Facebook,App Installs,Feed,Mobile,Video,False,4,11583,178,5,242.08,832.1,590.02,1.537,1.36,2.809,48.42,3.44,Hold
CAMP_02861,Facebook,App Installs,Stories,Mobile,Text,True,4,11624,39,1,63.96,647.6,583.64,0.336,1.64,2.564,63.96,10.13,Hold
CAMP_08151,TikTok,Lead Generation,Feed,Mobile,Video,False,4,5000,199,5,185.07,766.52,581.45,3.98,0.93,2.513,37.01,4.14,Hold
CAMP_00677,Twitter,Brand Awareness,Stories,Tablet,Image,True,2,45299,341,4,381.92,962.44,580.52,0.753,1.12,1.173,95.48,2.52,Hold
CAMP_03186,Twitter,Lead Generation,Search,Tablet,Text,False,2,12192,78,2,78.78,654.03,575.25,0.64,1.01,2.564,39.39,8.3,Hold
CAMP_05301,Instagram,Conversions,Search,Desktop,Carousel,False,3,5000,121,3,147.62,719.68,572.06,2.42,1.22,2.479,49.21,4.88,Hold
CAMP_08486,Facebook,Conversions,Stories,Tablet,Image,False,4,19580,300,4,297.0,868.9,571.9,1.532,0.99,1.333,74.25,2.93,Hold
CAMP_02254,Facebook,Conversions,Search,Mobile,Image,True,1,6137,85,3,208.25,770.22,561.97,1.385,2.45,3.529,69.42,3.7,Hold
CAMP_06620,Instagram,Conversions,Search,Desktop,Carousel,False,3,6394,91,4,270.27,828.04,557.77,1.423,2.97,4.396,67.57,3.06,Hold
CAMP_03311,Facebook,Conversions,Feed,Tablet,Image,False,3,14783,188,4,165.44,723.15,557.71,1.272,0.88,2.128,41.36,4.37,Hold
CAMP_05216,Facebook,Conversions,Feed,Tablet,Image,False,1,24722,234,4,280.8,838.03,557.23,0.947,1.2,1.709,70.2,2.98,Hold
CAMP_02490,TikTok,Lead Generation,In-Stream Video,Desktop,Story,False,2,38406,367,7,400.03,954.66,554.63,0.956,1.09,1.907,57.15,2.39,Hold
CAMP_03950,Twitter,Lead Generation,In-Stream Video,Desktop,Image,False,2,79006,770,19,1601.6,2156.11,554.51,0.975,2.08,2.468,84.29,1.35,Hold
CAMP_08803,Facebook,Lead Generation,Display Network,Mobile,Video,False,3,20805,223,2,158.33,711.09,552.76,1.072,0.71,0.897,79.17,4.49,Hold
CAMP_00317,Facebook,Lead Generation,Display Network,Desktop,Video,False,4,16030,298,6,449.98,1002.44,552.46,1.859,1.51,2.013,75.0,2.23,Hold
CAMP_01102,Twitter,Engagement,Feed,Mobile,Image,False,4,13959,457,15,1000.83,1552.99,552.16,3.274,2.19,3.282,66.72,1.55,Hold
CAMP_04949,Facebook,Conversions,Feed,Mobile,Carousel,True,4,5964,125,3,258.75,810.01,551.26,2.096,2.07,2.4,86.25,3.13,Hold
CAMP_06783,Google Ads,Lead Generation,Search,Mobile,Image,True,1,25134,198,6,439.56,986.05,546.49,0.788,2.22,3.03,73.26,2.24,Hold
CAMP_07410,Facebook,Conversions,Feed,Desktop,Image,False,1,16928,284,14,900.28,1438.76,538.48,1.678,3.17,4.93,64.31,1.6,Hold
CAMP_02106,Twitter,Lead Generation,Stories,Desktop,Image,False,1,20323,234,5,479.7,1012.68,532.98,1.151,2.05,2.137,95.94,2.11,Hold
CAMP_05496,TikTok,Lead Generation,Stories,Tablet,Video,False,3,32178,429,6,223.08,753.59,530.51,1.333,0.52,1.399,37.18,3.38,Hold
CAMP_00733,TikTok,Conversions,Stories,Mobile,Image,False,2,64849,390,6,549.9,1080.28,530.38,0.601,1.41,1.538,91.65,1.96,Hold
CAMP_04419,Instagram,Lead Generation,In-Stream Video,Mobile,Video,False,1,25520,582,10,750.78,1277.94,527.16,2.281,1.29,1.718,75.08,1.7,Hold
CAMP_08934,TikTok,Conversions,Feed,Mobile,Video,False,1,5206,82,2,43.46,566.46,523.0,1.575,0.53,2.439,21.73,13.03,Hold
CAMP_07772,Twitter,Conversions,Stories,Desktop,Image,False,3,5000,32,1,65.6,586.62,521.02,0.64,2.05,3.125,65.6,8.94,Hold
CAMP_00925,TikTok,Lead Generation,In-Stream Video,Mobile,Text,False,4,34414,172,1,91.16,608.42,517.26,0.5,0.53,0.581,91.16,6.67,Hold
CAMP_09177,Facebook,Lead Generation,Feed,Mobile,Carousel,True,3,45900,462,5,388.08,901.46,513.38,1.007,0.84,1.082,77.62,2.32,Hold
CAMP_00328,Google Ads,Conversions,Display Network,Tablet,Image,False,2,8717,38,3,240.16,752.81,512.65,0.436,6.32,7.895,80.05,3.13,Hold
CAMP_07662,Facebook,Conversions,Search,Mobile,Image,False,1,13873,190,2,125.4,633.17,507.77,1.37,0.66,1.053,62.7,5.05,Hold
